epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
117,1824.24,1.16506,0.94359,0.98921,0.57025,0.44871,0.4523,0.2719,1.34564,1.78991,1.10012,0.000685709,0.000685709,0.000685709
118,1839.55,1.16554,0.97366,0.99006,0.52437,0.44979,0.43698,0.26825,1.33831,1.93081,1.10897,0.000682043,0.000682043,0.000682043
119,1855.12,1.2341,1.01403,1.0002,0.63061,0.40926,0.46643,0.28612,1.34961,1.77077,1.11602,0.000678377,0.000678377,0.000678377
120,1870.42,1.12439,0.94527,0.96614,0.58456,0.44271,0.47177,0.29425,1.32731,1.83525,1.11079,0.00067471,0.00067471,0.00067471
121,1885.79,1.1683,0.99212,0.99476,0.54118,0.48121,0.45454,0.2785,1.31415,1.85582,1.10894,0.000671044,0.000671044,0.000671044
122,1901.05,1.17453,0.96843,0.98062,0.6039,0.43602,0.44774,0.2654,1.35004,1.8517,1.11405,0.000667378,0.000667378,0.000667378
123,1916.54,1.17443,0.99051,0.98894,0.64771,0.41714,0.43993,0.26148,1.37088,1.85901,1.11561,0.000663711,0.000663711,0.000663711
124,1931.74,1.14798,0.93817,0.96927,0.60631,0.44602,0.46491,0.29372,1.30485,1.77672,1.09035,0.000660045,0.000660045,0.000660045
125,1947.25,1.18897,0.99059,0.99386,0.54518,0.4414,0.43901,0.27491,1.30886,1.82664,1.09106,0.000656379,0.000656379,0.000656379
126,1962.94,1.1727,0.99078,0.98605,0.54224,0.43422,0.42764,0.26463,1.33645,1.8686,1.09691,0.000652712,0.000652712,0.000652712
127,1978.55,1.14025,0.93745,0.98081,0.51061,0.46844,0.44331,0.27262,1.30331,1.87127,1.08796,0.000649046,0.000649046,0.000649046
128,1993.97,1.19453,0.97239,0.98849,0.5816,0.44546,0.45854,0.27731,1.33363,1.78962,1.10608,0.00064538,0.00064538,0.00064538
